Id,a,b,c,d,e,f,g,outcome
34116,-0.58446044,-0.475433371,0.954998987,0.361660126,0.122662005,-0.594617663,0.017072941,-0.077419574
34117,0.076892379,0.023410305,0.559765925,0.119838283,-0.918527027,-0.948942254,-0.641112828,-2.013679498
34118,0.338145832,0.574246249,0.653877119,0.420428985,0.129782812,-0.816790999,0.481646549,-4.405763082
34119,0.367001933,0.280790702,0.449751273,0.385248592,-0.586410648,0.638898932,-0.424147205,4.327626394
34120,0.624557368,0.924992746,-0.287832771,-0.96070185,-0.795715979,-0.288593099,-0.419627609,1.33011723
34121,0.28298815,0.957361512,-0.561486648,0.817369982,0.825442765,0.31245216,0.100552847,0.763680993
34122,-0.187376861,-0.0306076,0.887094184,-0.29679621,0.560341894,-0.705033235,0.329335145,-0.627681535
34123,0.38526132,0.057387271,0.276035534,-0.107534115,0.481694581,0.139471633,0.113450296,-0.751510841
34124,-0.430679788,0.025582028,-0.009661538,0.990942562,0.545955938,0.263190598,-0.066992136,0.564366438
34125,0.291017406,0.730497725,-0.611421338,0.192582775,-0.02375914,0.172311185,0.838726794,0.618531223
34126,0.106621964,-0.576557933,-0.57196245,0.008594637,-0.696698789,-0.434653036,-0.27499544,-0.209119005
34127,-0.297595943,-0.391801018,0.785141469,0.842730588,0.261499652,0.675355367,0.694546492,0.985609597
34128,0.50131559,-0.90927326,0.38359665,0.480066049,0.954134955,-0.868476986,-0.227326475,-0.346556589
34129,0.013023971,0.095048478,0.418740239,0.574326957,-0.24630962,-0.329102249,-0.334408564,-1.045436824
34130,-0.223506444,0.189472429,-0.803830079,-0.105387195,-0.511097771,-0.470909781,0.300045642,1.137955048
34131,-0.739084613,-0.528354825,-0.515431707,0.376526783,-0.127845459,-0.676738723,-0.014606653,-0.66345616
34132,-0.445022913,-0.08640191,-0.250891805,-0.856264454,0.999167261,-0.114677701,-0.289402262,-0.145653061
34133,-0.518128661,-0.886793427,0.651421546,0.552671867,-0.484239066,0.659362729,0.622421726,1.322009218
34134,0.151142871,-0.786329,0.560948326,-0.342864699,0.747617122,-0.624536523,-0.381092847,0.394803129
34135,-0.215108815,-0.55550692,0.059611576,-0.643406208,0.384250779,-0.547571956,0.211149205,0.028883782
34136,-0.857369203,-0.39209595,0.650933501,-0.765874996,-0.288128378,-0.871191312,-0.701624072,-0.317638735
34137,0.873413892,0.788435021,0.040143588,0.958393923,-0.119396537,0.708798537,0.793320359,0.09557101
34138,-0.346771886,0.848456561,0.059804789,0.510717155,-0.517843075,0.825373369,-0.224739031,-0.056774512
34139,-0.464446386,0.735477905,0.295667286,0.357622619,0.757500364,0.104555428,0.050022188,-0.830037007
34140,-0.835574786,-0.514978423,0.5946174,-0.205417129,0.165377964,0.797711664,-0.063951938,0.917841742
34141,-0.955939426,-0.163080781,0.554997818,0.117725735,0.119622255,-0.253214698,-0.889788189,-0.059654309
34142,0.776047995,0.813315001,-0.860222685,0.691071186,0.345676546,0.707870451,-0.665339999,0.064441997
34143,-0.207279388,-0.045461805,-0.480942783,-0.495630788,-0.727988147,0.329051586,0.401589287,-1.368518402
34144,-0.228842729,-0.255835799,0.906985821,-0.673121316,-0.184079279,-0.659298441,0.932117495,-0.355214387
34145,-0.509520091,0.868805473,0.957699933,-0.294672472,0.860416961,0.493769477,-0.655432078,-0.255609922
34146,0.745161089,-0.574670046,-0.287119564,-0.275769904,0.041413324,-0.065935665,-0.612110314,-0.492825647
34147,0.01046081,0.071074334,-0.248216323,0.184026419,-0.021440344,-0.900021631,-0.917566623,3.754085073
34148,0.736857603,0.291293138,0.790964751,0.750395147,-0.840823585,-0.088066096,-0.462432549,-7.011259146
34149,0.12718071,0.460082297,0.412903277,-0.863588909,-0.869877857,0.485531344,-0.245068104,0.089069083
34150,-0.344113568,0.319364853,-0.940750477,0.008252729,0.744116469,0.527050499,-0.909781113,-0.348093861
34151,0.893430791,0.036164172,-0.431868794,-0.767546165,0.389276244,-0.539745171,0.075840824,0.434550308
34152,0.020670308,-0.330120705,0.21787797,-0.024247063,-0.177618674,-0.83626639,0.945036819,-2.566561973
34153,-0.075667254,-0.136029753,-0.306232172,0.780431002,-0.863491393,0.242994795,-0.83737782,-1.643895139
34154,0.110533593,0.110614928,-0.095212421,-0.389123357,-0.722445792,0.276770867,0.762698606,-0.807577923
34155,-0.962968422,0.742649487,-0.059262019,-0.009734079,-0.484674304,0.965076217,0.125481962,0.246127204
34156,-0.574721221,0.150162228,-0.794414903,0.595514082,-0.789400617,-0.72077208,-0.533048928,3.96431205
34157,-0.572856421,-0.433635629,-0.087997516,-0.833392462,-0.469822425,0.593703002,0.235801639,2.118840388
34158,-0.432042258,0.751148451,0.336053749,0.090469353,0.867425326,0.741048636,-0.817567949,-0.013149158
34159,0.954284863,-0.333971162,0.497095402,0.919229144,-0.652343959,0.834483285,-0.608340039,-2.555733556
34160,0.900415791,0.882520441,-0.578415192,0.949438987,0.902891158,-0.756346718,-0.542692304,1.10821803
34161,0.663805306,0.065309153,0.041735574,-0.94527245,-0.185964342,0.320547659,-0.835213429,-0.410305296
34162,-0.42625944,-0.196683758,-0.260054364,-0.876537643,-0.964786147,0.273667511,0.578547896,2.829945266
34163,-0.765171635,-0.410060933,0.482135449,-0.630047959,0.278600185,0.296523884,0.977323876,0.566488258
34164,-0.962758127,0.201383039,0.063362307,-0.831393773,0.411426134,0.49750479,0.673843167,0.288583817
34165,0.122120375,-0.64553621,0.50066278,0.361954466,0.425475426,0.119367872,0.395559736,2.020656264
34166,0.123957187,0.58533238,-0.664256256,0.910221254,0.175554521,-0.880407656,0.785401307,1.859572492
34167,0.256075151,0.522930076,-0.503549427,-0.402916481,0.179304435,0.364939149,0.324147986,0.207985538
34168,0.179142615,-0.313143322,-0.71654941,-0.555004767,-0.118555532,0.585530345,0.669815516,-1.003328869
34169,-0.865385021,-0.346664757,0.332313524,0.792440044,-0.023999598,0.043173825,0.042361442,0.325489735
34170,-0.547054806,-0.542163732,0.230395754,0.890428477,0.738160101,0.341056175,0.092590628,1.136046398
34171,-0.979777479,-0.565360208,-0.748932351,-0.647472608,-0.917955398,0.40397506,0.967490081,4.199071801
34172,0.8682268,0.635499397,0.72531439,0.701926496,0.543194445,-0.181470173,-0.039983037,5.716575435
34173,-0.099533544,-0.344910169,0.860552444,0.504903245,0.925667012,-0.329909969,0.646336668,0.015623808
34174,0.943861038,-0.883917666,0.158266998,-0.197736518,-0.940244911,0.802838232,0.038770391,-2.147108827
34175,0.672621493,-0.230258634,0.564466172,-0.627827478,0.682209474,-0.60956298,0.801127107,3.507033627
34176,0.222157906,-0.997459717,0.969129058,-0.049078072,-0.436823969,-0.742065213,0.139179365,0.341906783
34177,-0.763560931,-0.380616383,0.048387195,0.937253232,0.939273616,0.088789277,0.991055898,0.578122721
34178,0.291950096,0.636182814,-0.698219059,0.673824615,0.166121271,0.053007032,-0.425099301,0.588965814
34179,0.613016538,-0.908375303,-0.075438295,0.769865112,-0.042120049,-0.570635833,-0.097761783,-0.490576075
34180,0.094417575,-0.504259094,0.291091308,0.929168156,0.993072761,0.079201908,-0.04448355,2.966644259
34181,-0.367133326,-0.512066716,0.90605794,-0.167820511,0.380367759,0.062128233,-0.864635291,0.450988759
34182,0.54513763,0.633214495,-0.849039243,-0.435912678,0.913796373,-0.228682175,-0.377809703,0.618211854
34183,0.266457257,0.995367252,0.565670888,0.141311362,0.45138776,0.419847208,-0.0980437,-1.923441935
34184,-0.349507171,0.460708116,0.576352293,0.572376716,-0.793786067,0.778043313,0.54618827,0.342746614
34185,-0.467206803,0.073918608,-0.989489778,0.074543665,0.255721813,0.261393479,-0.988085096,-0.358952676
34186,0.108727512,0.058353156,0.543720411,0.956260548,-0.285441687,-0.326138151,-0.362765283,-0.883902492
34187,-0.327690719,-0.429386607,-0.898168834,0.609148702,0.187102313,-0.927596123,-0.292876448,0.873319244
34188,-0.681146689,0.20562872,0.463735067,-0.06389477,0.473067011,-0.112358715,0.751917353,-0.277746967
34189,-0.666999141,0.782918278,0.772980354,-0.909680669,0.539905722,0.525155745,-0.651954645,-0.179004307
34190,-0.171826948,0.775553686,0.60525368,-0.185389303,-0.575141299,0.248254002,0.246280334,-0.678564958
34191,-0.853100605,-0.851741464,0.602088618,-0.614326807,0.099223766,-0.748150071,0.591140826,0.071187576
34192,0.641680343,-0.896677422,0.213766076,-0.129820914,0.38201841,0.700067686,0.184449149,-3.731460324
34193,0.599645411,0.664205876,-0.161505674,0.491574829,0.101374884,0.109611682,0.786888589,0.728625637
34194,-0.350590408,-0.532845815,-0.447819577,0.866662993,0.449011417,0.46354724,0.79914678,-10.2478821
34195,-0.263398544,-0.078937636,-0.840325226,0.655834656,0.977833891,0.742691523,-0.505127484,-1.424148312
34196,-0.356709375,0.532181245,-0.839831303,0.726232706,-0.095602082,-0.811123562,-0.029229634,2.780467472
34197,-0.609369447,0.847261617,-0.979500148,-0.478505783,-0.489511805,0.605362852,0.484965678,0.653549582
34198,0.347036905,0.831873417,-0.709012895,0.544254985,0.165021248,0.880379633,0.352831769,-0.04593175
34199,0.733126276,-0.652099226,-0.616683413,0.176531679,-0.377510963,0.928669123,0.09760209,-1.171104609
34200,0.139596732,0.573218606,0.044764216,-0.402875251,0.871352855,0.549336915,-0.667411083,0.25183019
34201,0.428109292,-0.07197163,0.306900979,-0.75391311,0.672989531,0.383910566,-0.874472358,-3.761146291
34202,-0.064567674,-0.147646601,-0.997351845,0.308219225,-0.410286916,-0.300714726,-0.460216995,0.164098116
34203,0.335464627,-0.857392699,0.91479773,0.088308156,0.776822354,-0.733914735,-0.49168227,0.213138112
34204,0.988435462,-0.872837771,-0.651206553,-0.940261384,0.997805546,-0.277085853,-0.791468834,-0.363342676
34205,-0.220610911,0.514028748,-0.905334025,0.772139749,0.360225082,0.47036806,0.212128001,0.063764004
34206,-0.726177258,0.91788101,0.544789977,-0.456055923,0.148995133,-0.467117186,0.236784055,-1.089719827
34207,0.279087718,-0.60598811,-0.463285395,0.159483642,0.88509194,0.257852334,-0.216049496,-1.163620326
34208,-0.54633909,0.492945225,-0.43238409,0.178317945,0.183243178,-0.066173966,-0.380502894,-4.906491071
34209,-0.377199517,0.569085472,0.076569722,-0.802244615,-0.717832964,-0.316753766,0.950088914,-1.952180008
34210,0.150497987,-0.615169313,-0.806062274,0.562587123,-0.919065419,0.542108084,0.172741728,-1.209832191
34211,0.692634076,-0.960367062,-0.157943452,0.2661409,0.820556298,0.492318826,0.020821461,-1.70788181
34212,-0.793622388,-0.091730487,-0.093706404,0.669972955,0.551583906,0.324560134,-0.891182646,0.594772274
34213,-0.489822605,-0.479261189,0.229440571,-0.336039859,-0.510153282,0.434045116,-0.287526863,1.269780431
34214,-0.316356996,-0.820217776,-0.396026888,-0.773384757,-0.47812017,0.41134655,0.419916703,-15.45834065
34215,-0.660263464,0.427193626,-0.417071449,-0.843994209,-0.168755791,-0.626446579,-0.845856327,-4.332544405
34216,-0.544008182,-0.965913646,-0.693209167,-0.473499573,0.59887267,-0.196385049,-0.236805378,-5.157664298
34217,-0.900505598,0.985147405,0.10863812,-0.104940144,0.645114932,0.517921015,-0.208396732,-0.462992912
34218,0.61189817,0.358279868,0.992637452,0.194877993,0.254524188,0.814335152,0.972755403,1.197815159
34219,-0.869116619,-0.397891908,0.191614837,0.131879093,0.268804664,-0.265672095,-0.054321179,0.124649657
34220,-0.520732365,0.926323027,-0.483741076,-0.514321359,-0.101990852,0.302796143,-0.071889972,-16.85604625
34221,-0.295496937,0.059851664,0.883938488,0.330838204,-0.319800378,-0.636118608,-0.020868006,-0.590087645
34222,-0.674188642,0.846746867,-0.15473476,0.071681529,0.202246865,0.338350715,-0.368765744,-0.978712777
34223,-0.640181282,0.76527434,-0.564647598,0.835266143,-0.97309767,0.700575916,-0.553508857,-0.856550619
34224,-0.670527693,-0.021578535,0.146128543,-0.809393897,0.876495449,-0.795893955,0.85675769,-0.94815344
34225,0.803199083,-0.535375213,0.844231507,-0.427969253,-0.296855575,0.851197734,0.922283292,33.79212876
34226,0.39203731,0.616497936,-0.747467881,0.743143114,-0.997105962,-0.91107966,-0.114425252,1.34056221
34227,-0.924626288,-0.870883092,-0.985922191,-0.986457344,-0.637117349,-0.236483433,0.78443026,-10.34978887
34228,0.761757737,-0.857255191,-0.581579284,-0.596690215,-0.642137653,0.345654813,-0.129177163,-0.895464046
34229,0.506473685,-0.771873708,0.745222843,0.617782213,0.809390673,0.819917019,0.172589112,6.667209795
34230,0.578583354,-0.141835932,-0.462880701,0.450615616,0.381656081,0.073743433,-0.934770381,-0.206996453
34231,-0.294693002,-0.879752056,-0.065735131,-0.323663603,-0.715358419,-0.635729889,-0.952074629,1.065795055
34232,-0.657860207,-0.158243651,0.717302187,-0.003875225,-0.148611724,-0.110591675,0.284376037,0.03465189
34233,0.143400229,0.48976696,-0.275140216,-0.395054103,-0.608338441,-0.220994265,0.447985302,1.698190067
34234,0.787527937,-0.136550458,0.082523341,0.976156811,-0.509178448,-0.451167659,0.52227197,0.446262624
34235,0.254157735,-0.064340981,0.145493805,0.317440387,0.056351771,-0.680116476,-0.334244021,5.666788396
34236,-0.926573508,-0.080014268,0.38056122,0.35479701,0.456238597,-0.882204405,-0.660546828,-0.613701189
34237,0.212537713,0.33763281,0.790500816,-0.691311363,0.975256012,0.204499622,-0.909205397,-0.230348941
34238,-0.175003047,0.145865062,0.73230352,0.254706363,0.476263709,-0.202371659,-0.626120203,-0.383813734
34239,0.1225253,0.680509087,-0.373474508,0.003521885,-0.526783351,-0.420873285,-0.46306878,2.220529835
34240,-0.547988322,-0.972570313,-0.777794499,-0.941423863,0.806663281,-0.717970899,-0.24441677,-1.107887606
34241,-0.059757221,0.267096441,-0.36663857,-0.959662322,-0.919911539,-0.479967102,0.489172168,2.434372577
34242,0.40262192,-0.094737054,-0.899894697,-0.624738671,-0.545231243,0.370496582,0.541463316,-0.357180576
34243,-0.244932267,0.629221724,0.585700235,0.119478587,-0.207409838,0.197323949,-0.740544201,-0.519962528
34244,0.515644461,0.270481646,-0.026693564,0.673271455,0.479515673,0.088374815,-0.72364371,0.335781049
34245,0.401156919,-0.542152493,-0.141988337,-0.589235709,0.815067088,-0.04267655,0.19020607,-0.919599201
34246,0.589926728,-0.70045185,0.684663274,-0.721108079,-0.767407994,-0.665044345,0.223064947,0.37374706
34247,-0.861908915,-0.309791165,0.902103152,0.980079328,0.446057064,-0.360672765,-0.895542455,-0.028844247
34248,0.932116704,-0.925619979,0.851022229,0.763260232,-0.226217602,0.967926008,0.355179169,-23.34987667
34249,0.551493181,0.435149114,0.00914352,-0.511615284,0.728356519,-0.824336296,0.141787445,2.322275651
34250,0.666997618,0.36877496,0.2407041,0.567771013,-0.060092224,0.476589969,-0.576550858,-0.252912616
34251,-0.528212125,0.869590708,0.107297255,-0.966974705,0.394348551,0.525421215,0.444306578,-0.541564773
34252,-0.490898447,0.607881036,-0.908573106,0.044521305,0.886357374,0.464813871,0.583288473,0.342532547
34253,-0.891629193,0.988829942,0.139529715,-0.477920239,0.284451362,0.865698639,0.520637134,-0.119410599
34254,-0.17046813,-0.536577842,-0.123288425,0.894466504,0.100768518,-0.239575145,-0.866239787,6.295136834
34255,0.926443635,0.211861517,-0.851424454,-0.518231938,0.237151082,-0.084528388,0.628803393,0.166710853
34256,0.882708725,0.496132168,-0.738452931,-0.038657302,-0.676803463,-0.88820219,-0.196631346,0.853915063
34257,-0.014416341,0.001801048,0.636603775,-0.424764325,-0.695755533,0.960803471,0.376249804,1.473076483
34258,-0.430513603,0.830649079,0.180732292,0.73755625,-0.025089307,0.118030844,-0.543832909,-1.165845432
34259,0.020367413,0.095724339,0.788415579,0.808123377,0.532730342,0.3383869,-0.263770313,0.315947061
34260,0.087086992,-0.512685466,0.935747116,-0.257629228,0.173609304,-0.653528946,-0.68795422,-0.165959819
34261,0.964252077,0.117079915,-0.164709723,0.582671098,-0.842468679,-0.183950202,0.75461703,0.266643315
34262,-0.121490623,-0.310831982,-0.513734438,-0.968522766,0.044585741,0.753680656,-0.130574953,-2.713905472
34263,0.562243931,0.705985323,0.236139445,-0.582702871,-0.054137532,-0.020768212,0.96877917,2.228591034
34264,0.327548738,0.266187878,0.298876064,0.062629782,0.203135057,0.270845258,-0.043612622,-0.162432733
34265,0.053259196,-0.648560567,0.386243106,0.593616309,-0.561234936,0.99818897,-0.622550527,4.94543277
34266,0.312214065,0.798613238,0.753551882,0.950810676,0.788422703,-0.644318537,-0.839594929,-3.269449653
34267,-0.045992019,0.439794107,-0.437135533,-0.72827596,-0.935193348,-0.906025784,-0.73550519,3.440731709
34268,0.042338898,0.348580898,-0.98090331,-0.89852104,0.937751769,0.945450893,-0.727227279,-0.583312524
34269,-0.796266,-0.839618501,-0.254850712,-0.628264091,-0.053495068,-0.101374013,-0.358133874,1.3635457
34270,0.245174968,0.862873701,0.659572165,-0.304841176,-0.435073978,0.447285418,0.577990167,-1.002874262
34271,-0.779372025,-0.674498631,-0.561495299,-0.951642157,-0.487304979,-0.403758053,0.93822855,1.242631938
34272,0.685661477,-0.892635151,-0.482325048,-0.39659663,0.273708461,0.000546864,0.533698517,-0.764719452
34273,0.091323379,0.260442813,0.706056108,-0.155118152,0.908139506,-0.704668395,0.76179363,-1.569968805
34274,-0.718384581,-0.187741645,-0.816019879,0.197642143,0.111392288,-0.619331371,-0.036461753,4.420427211
34275,-0.682369443,0.817380691,0.815608039,0.130114816,-0.621297486,0.167730896,0.787199563,-0.43368462
34276,0.210320578,-0.861904781,0.19596158,0.562792454,0.856077767,-0.585481571,-0.290721269,-19.25087021
34277,0.176707169,-0.846733678,0.151783036,0.159525721,-0.176120416,0.411060813,-0.456407277,-50.46492408
34278,-0.272851022,0.516128665,0.642718572,0.255868195,-0.644880994,0.418393161,0.053643037,-0.106748307
34279,0.43219056,-0.52284205,-0.52437208,0.777980744,0.342369211,0.001981753,-0.976412779,-0.54865597
34280,0.568590279,-0.510005252,-0.804107196,-0.613050314,-0.90830484,0.394946855,-0.275035675,-0.659250944
34281,0.600149991,0.02385668,0.864843428,-0.720725804,-0.450546715,0.610429792,-0.868484086,2.216047053
34282,-0.768973462,-0.293003917,-0.506132137,0.47391181,0.064576388,-0.225047242,0.743808471,0.258546388
34283,-0.745988813,0.63228509,0.721980696,-0.799881162,-0.443788567,-0.861387647,0.866010401,-1.017509375
34284,0.259225647,0.543926006,-0.054833766,-0.673171823,0.113640798,-0.349795902,0.256607651,2.845709666
34285,0.376704971,0.858228697,0.518886918,0.247615441,0.72468476,0.325304209,-0.099687024,-3.748186725
34286,0.776452091,0.746097593,-0.144257881,-0.550968591,-0.361056102,0.711015097,0.928441202,0.038103743
